organization,repository,ecosystem,package,version_spec,license,source_file,lookup_error
zydro-marine,zeus,npm,chai-arrays,^2.2.0,ISC,services/backend/package.json,
zydro-marine,zeus,npm,chai-as-promised,^7.1.1,MIT,services/backend/package.json,
zydro-marine,zeus,npm,eslint-plugin-mocha,^9.0.0,MIT,services/backend/package.json,
zydro-marine,zeus,npm,eslint-plugin-prefer-import,^0.0.1,MIT,services/backend/package.json,
zydro-marine,zeus,npm,eslint-plugin-prettier,^3.4.0,MIT,services/backend/package.json,
zydro-marine,zeus,npm,eslint-plugin-security,^1.4.0,Apache-2.0,services/backend/package.json,
zydro-marine,zeus,npm,eslint-plugin-simple-import-sort,^7.0.0,MIT,services/backend/package.json,
zydro-marine,zeus,npm,mocha,^9.1.0,MIT,services/backend/package.json,
zydro-marine,zeus,npm,node-mocks-http,^1.10.1,MIT,services/backend/package.json,
zydro-marine,zeus,npm,sequelize-cli,^6.2.0,MIT,services/backend/package.json,
zydro-marine,zeus,npm,sinon,^11.1.2,BSD-3-Clause,services/backend/package.json,
zydro-marine,zeus,npm,supertest,^6.1.6,MIT,services/backend/package.json,
zydro-marine,zeus,npm,@electron/remote,^2.0.8,MIT,launcher/package.json,
zydro-marine,zeus,npm,@serialport/parser-readline,^12.0.0,MIT,launcher/package.json,
zydro-marine,zeus,npm,app-root-dir,^1.0.2,MIT,launcher/package.json,
zydro-marine,zeus,npm,electron-is-dev,^2.0.0,MIT,launcher/package.json,
zydro-marine,zeus,npm,electron-log,^4.4.7,MIT,launcher/package.json,
zydro-marine,zeus,npm,electron-settings,^4.0.2,MIT,launcher/package.json,
zydro-marine,zeus,npm,electron-updater,^5.3.0,MIT,launcher/package.json,
zydro-marine,zeus,npm,ws,^8.18.0,MIT,launcher/package.json,
zydro-marine,zeus,npm,electron,^39.2.7,MIT,launcher/package.json,
zydro-marine,zeus,npm,electron-builder,^26.4.0,MIT,launcher/package.json,
zydro-marine,zeus,pypi,psutil,==7.0.0,BSD-3-Clause,services/discovery/requirements.txt,
zydro-marine,zeus,pypi,opencv-python,>=4.8.0,Apache 2.0,tools/videostream/requirements.txt,
zydro-marine,zeus,pypi,ultralytics,>=8.0.0,AGPL-3.0,tools/videostream/requirements.txt,
zydro-marine,zeus,pypi,numpy,>=1.24.0,unknown,tools/videostream/requirements.txt,no_license_field
zydro-marine,zeus-plugin-adsb-lol,pypi,websockets,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-adsb-lol,pypi,paho-mqtt,,EPL-2.0 OR BSD-3-Clause,requirements.txt,
zydro-marine,zeus-plugin-adsb-lol,pypi,pyproj,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-adsb-lol,pypi,numpy,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-adsb-lol,pypi,requests,,Apache-2.0,requirements.txt,
zydro-marine,zeus-plugin-ai-orchestrator,pypi,websockets,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-ai-orchestrator,pypi,paho-mqtt,,EPL-2.0 OR BSD-3-Clause,requirements.txt,
zydro-marine,zeus-plugin-ai-orchestrator,pypi,pyproj,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-ai-orchestrator,pypi,numpy,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-ai-orchestrator,pypi,requests,,Apache-2.0,requirements.txt,
zydro-marine,zeus-plugin-ai-orchestrator,pypi,black,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-ai-orchestrator,pypi,anthropic,,MIT,requirements.txt,
zydro-marine,zeus-plugin-ai-orchestrator,pypi,openai,,Apache-2.0,requirements.txt,
zydro-marine,zeus-plugin-ai-orchestrator,pypi,aiortc,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-ai-orchestrator,pypi,openai-whisper,,MIT,requirements.txt,
zydro-marine,zeus-plugin-ai-orchestrator,pypi,pyaudio,,MIT,requirements.txt,
zydro-marine,zeus-plugin-ai-orchestrator,pypi,aiohttp,,Apache-2.0 AND MIT,requirements.txt,
zydro-marine,zeus-plugin-aisstream,pypi,websockets,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-aisstream,pypi,paho-mqtt,,EPL-2.0 OR BSD-3-Clause,requirements.txt,
zydro-marine,zeus-plugin-cot,pypi,websockets,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-cot,pypi,paho-mqtt,,EPL-2.0 OR BSD-3-Clause,requirements.txt,
zydro-marine,zeus-plugin-mavlink,pypi,websockets,,unknown,requirements.txt,no_license_field
zydro-marine,zeus-plugin-mavlink,pypi,paho-mqtt,,EPL-2.0 OR BSD-3-Clause,requirements.txt,
zydro-marine,zeus-plugin-mavlink,pypi,pymavlink,,LGPLv3,requirements.txt,
zydro-marine,zeus-plugin-registry,pypi,PyYAML,>=6.0,MIT,requirements.txt,
zydro-marine,zydro-cli,pypi,pyserial,,BSD,pyproject.toml,
zydro-marine,zydro-cli,pypi,requests,,Apache-2.0,pyproject.toml,
zydro-marine,zydro-cli,pypi,docker,,Apache Software License,pyproject.toml,
zydro-marine,zydro-cli,pypi,watchdog,,Apache-2.0,pyproject.toml,
zydro-marine,zydro-cli,pypi,pyyaml,,MIT,pyproject.toml,
zydro-marine,zydro-cli,pypi,prettytable,,unknown,pyproject.toml,no_license_field
zydro-marine,zydro-cli,pypi,requests-toolbelt,,Apache 2.0,pyproject.toml,
zydro-marine,zydro-cli,pypi,tqdm,,MPL-2.0 AND MIT,pyproject.toml,
zydro-marine,zydro-cli,pypi,pexpect,,ISC license,pyproject.toml,
zydro-marine,zydro-cli,pypi,rich,,MIT,pyproject.toml,
zydro-marine,zydro-landing-page,npm,@blueprintjs/core,^5.3.0,Apache-2.0,package.json,
zydro-marine,zydro-landing-page,npm,@blueprintjs/icons,^5.1.6,Apache-2.0,package.json,
zydro-marine,zydro-landing-page,npm,@chakra-ui/icons,2.1.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,@chakra-ui/react,2.8.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,@chakra-ui/system,2.6.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,@emotion/react,^11.11.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,@emotion/styled,^11.11.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,@tensorflow/tfjs,^4.11.0,Apache-2.0,package.json,
zydro-marine,zydro-landing-page,npm,@tensorflow/tfjs-node-gpu,^4.22.0,Apache-2.0,package.json,
zydro-marine,zydro-landing-page,npm,@uidotdev/usehooks,^2.3.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,@upscalerjs/esrgan-thick,^1.0.0-beta.16,MIT,package.json,
zydro-marine,zydro-landing-page,npm,axios,^0.21.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,classnames,^2.5.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,focus-visible,^5.2.0,W3C,package.json,
zydro-marine,zydro-landing-page,npm,framer-motion,^10.16.2,MIT,package.json,
zydro-marine,zydro-landing-page,npm,moment,^2.29.4,MIT,package.json,
zydro-marine,zydro-landing-page,npm,normalize.css,^8.0.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,posthog-js,^1.332.0,SEE LICENSE IN LICENSE,package.json,
zydro-marine,zydro-landing-page,npm,query-string,^8.1.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react,18.2.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react-color,^2.19.3,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react-compare-slider,^3.1.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react-detect-click-outside,^1.1.7,ISC,package.json,
zydro-marine,zydro-landing-page,npm,react-dom,18.2.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react-fast-marquee,^1.6.5,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react-icons,^4.10.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react-router-dom,^5.3.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,react-use,^17.4.0,Unlicense,package.json,
zydro-marine,zydro-landing-page,npm,upscaler,^1.0.0-beta.19,MIT,package.json,
zydro-marine,zydro-landing-page,npm,uuid,^9.0.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,validator,^13.11.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,videojs-youtube,^3.0.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,@vitejs/plugin-react,^3.1.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,concurrently,^6.3.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,cross-env,^7.0.3,MIT,package.json,
zydro-marine,zydro-landing-page,npm,eslint,^7.32.0,MIT,package.json,
zydro-marine,zydro-landing-page,npm,eslint-plugin-react,^7.26.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,sass,^1.56.1,MIT,package.json,
zydro-marine,zydro-landing-page,npm,video.js,^8.23.6,Apache-2.0,package.json,
zydro-marine,zydro-landing-page,npm,vite,^4.1.1,MIT,package.json,
